UT,PY,DOI
WOS:000282048200015,2010.0,10.1007/s11192-010-0214-8
WOS:000278695500007,2010.0,10.1007/s11192-009-0111-1
WOS:000276499500009,2010.0,10.1007/s11192-009-0009-y
WOS:000235063000010,2006.0,10.1007/s11192-006-0041-0
WOS:000324275600009,2013.0,10.1007/s11192-013-1056-y
WOS:000316046000010,2013.0,10.1007/s11192-012-0817-3
WOS:000289792600017,2011.0,10.1007/s11192-011-0338-5
WOS:000260472100005,2008.0,10.1007/s11192-007-1997-0
WOS:000280274400015,2010.0,10.1007/s11192-009-0129-4
WOS:A1985AHA3800013,1985.0,10.1007/BF02017152
WOS:000307517500017,2012.0,10.1007/s11192-012-0636-6
WOS:000292210400018,2011.0,10.1007/s11192-011-0406-x
WOS:000280947400021,2010.0,10.1007/s11192-010-0189-5
WOS:000223177700002,2004.0,10.1023/B:SCIE.0000037360.59788.fb
WOS:A1984ADM3500001,1984.0,10.1007/BF02025827
WOS:000300325800010,2012.0,10.1007/s11192-011-0553-0
WOS:000248080300002,2007.0,10.1007/s11192-007-1713-0
WOS:000223177700004,2004.0,10.1023/B:SCIE.0000037362.11986.42
WOS:A1995RW23900008,1995.0,10.1007/BF02017339
WOS:A1991EY26100016,1991.0,10.1007/BF02018153
WOS:000316046000005,2013.0,10.1007/s11192-012-0793-7
WOS:000307517500003,2012.0,10.1007/s11192-011-0603-7
WOS:000299088900004,2012.0,10.1007/s11192-011-0478-7
WOS:000268881700016,2009.0,10.1007/s11192-009-2121-4
WOS:000255094900003,2008.0,10.1007/s11192-007-1854-1
WOS:A1983RJ59500006,1983.0,10.1007/BF02147229
WOS:000323437400004,2013.0,10.1007/s11192-012-0913-4
WOS:000321852600006,2013.0,10.1007/s11192-013-0958-z
WOS:000292210400020,2011.0,10.1007/s11192-011-0393-y
WOS:000292210400024,2011.0,10.1007/s11192-011-0409-7
WOS:000278267100016,2010.0,10.1007/s11192-009-0104-0
WOS:000270841800011,2009.0,10.1007/s11192-009-2119-y
WOS:000267368100001,2009.0,10.1007/s11192-008-1824-2
WOS:A1993MB29700003,1993.0,10.1007/BF02016898
WOS:000310964500026,2012.0,10.1007/s11192-012-0714-9
WOS:000306547000023,2012.0,10.1007/s11192-012-0677-x
WOS:000303533600026,2012.0,10.1007/s11192-012-0628-6
WOS:000286496200003,2011.0,10.1007/s11192-010-0258-9
WOS:000257400200002,2008.0,10.1007/s11192-007-1942-2
WOS:000244692200007,2007.0,10.1007/s11192-007-1656-5
WOS:A1981MV19300001,1981.0,10.1007/BF02017435
WOS:000321852600011,2013.0,10.1007/s11192-012-0926-z
WOS:000286496200019,2011.0,10.1007/s11192-010-0282-9
WOS:000243471400001,2007.0,10.1007/s11192-007-0101-0
WOS:000228999100002,2005.0,10.1007/s11192-005-0211-5
WOS:000081204300004,1999.0,10.1007/BF02458434
WOS:A1995RE48700007,1995.0,10.1007/BF02020571
WOS:A1992JV15700002,1992.0,10.1007/BF02028083
WOS:000292210400021,2011.0,10.1007/s11192-011-0412-z
WOS:000075877700007,1998.0,10.1007/BF02458396
WOS:000074470600005,1998.0,10.1007/BF02458355
WOS:000310964500016,2012.0,10.1007/s11192-012-0743-4
WOS:000310230400016,2012.0,10.1007/s11192-012-0695-8
WOS:000301188500005,2012.0,10.1007/s11192-011-0529-0
WOS:000283090300002,2010.0,10.1007/s11192-010-0293-6
WOS:000274111600008,2010.0,10.1007/s11192-009-0038-6
WOS:000262686700011,2009.0,10.1007/s11192-008-2166-9
WOS:000178380300004,2002.0,10.1023/A:1020462712923
WOS:000307517500006,2012.0,10.1007/s11192-012-0631-y
WOS:000223177700008,2004.0,10.1023/B:SCIE.0000037366.83414.09
WOS:000088918600005,2000.0,10.1023/A:1005632402450
WOS:000080962700004,1999.0,10.1007/BF02458468
WOS:000074470600001,1998.0,10.1007/BF02458351
WOS:A1996UZ93200006,1996.0,10.1007/BF02126647
WOS:A1982NE87500003,1982.0,10.1007/BF02098005
WOS:000296473400009,2011.0,10.1007/s11192-011-0469-8
WOS:000277418400015,2010.0,10.1007/s11192-009-0156-1
WOS:000276499500002,2010.0,10.1007/s11192-009-0001-6
WOS:A1988M250300001,1988.0,10.1007/BF02017176
WOS:000307517500004,2012.0,10.1007/s11192-011-0610-8
WOS:000278695500008,2010.0,10.1007/s11192-009-0103-1
WOS:000251830300006,2008.0,10.1007/s11192-008-0104-5
WOS:A1988M250300002,1988.0,10.1007/BF02017177
WOS:000310964500031,2012.0,10.1007/s11192-012-0740-7
WOS:000280274400003,2010.0,10.1007/s11192-010-0202-z
WOS:000251368500005,2007.0,10.1007/s11192-007-1805-x
WOS:000244692200001,2007.0,10.1007/s11192-007-1600-8
WOS:000294839200008,2011.0,10.1007/s11192-011-0419-5
WOS:000292210400010,2011.0,10.1007/s11192-011-0382-1
WOS:000268019900007,2009.0,10.1007/s11192-008-2086-8
WOS:A1980JJ16200001,1980.0,10.1007/BF02279362
WOS:000321852600007,2013.0,10.1007/s11192-012-0945-9
WOS:000292210200003,2011.0,10.1007/s11192-011-0392-z
WOS:000286496200017,2011.0,10.1007/s11192-010-0281-x
WOS:000260472100002,2008.0,10.1007/s11192-007-1980-9
WOS:000248080300006,2007.0,10.1007/s11192-007-1722-z
WOS:000090059500009,2000.0,10.1023/A:1010559323943
WOS:A1995TH59000006,1995.0,10.1007/BF02020423
WOS:A1993MB29700005,1993.0,10.1007/BF02016900
WOS:A1992HK88500005,1992.0,10.1007/BF02017046
WOS:A1981MC46900001,1981.0,10.1007/BF02021121
WOS:000294839200022,2011.0,10.1007/s11192-011-0447-1
WOS:000265778100015,2009.0,10.1007/s11192-009-0428-9
WOS:000261950100012,2009.0,10.1007/s11192-008-2109-5
WOS:000244509600004,2007.0,10.1007/s11192-007-0304-4
WOS:000240477000012,2006.0,10.1007/s11192-006-0146-5
WOS:000318807000013,2013.0,10.1007/s11192-012-0910-7
WOS:000296473400008,2011.0,10.1007/s11192-011-0464-0
WOS:000294839700018,2011.0,10.1007/s11192-011-0417-7
WOS:000284888600007,2011.0,10.1007/s11192-010-0250-4
WOS:000278267100002,2010.0,10.1007/s11192-009-0070-6
WOS:000252808500001,2008.0,10.1007/s11192-008-0211-3
WOS:000299088900005,2012.0,10.1007/s11192-011-0528-1
WOS:000299088900008,2012.0,10.1007/s11192-011-0495-6
WOS:000316046000028,2013.0,10.1007/s11192-012-0865-8
WOS:000287665900011,2011.0,10.1007/s11192-010-0299-0
WOS:000278267100018,2010.0,10.1007/s11192-010-0161-4
WOS:000270979000004,2009.0,10.1007/s11192-008-2143-3
WOS:000263155900007,2009.0,10.1007/s11192-007-2014-3
WOS:000246373000010,2007.0,10.1007/s11192-007-1691-2
WOS:A1997XW52300003,1997.0,10.1007/BF02458529
WOS:000299088900024,2012.0,10.1007/s11192-011-0583-7
WOS:000294839700021,2011.0,10.1007/s11192-011-0425-7
WOS:000289792600013,2011.0,10.1007/s11192-011-0355-4
WOS:A1991EY26100021,1991.0,10.1007/BF02018158
WOS:000280274400019,2010.0,10.1007/s11192-010-0200-1
WOS:A1996VG05900005,1996.0,10.1007/BF02017315
WOS:A1992HX84600011,1992.0,10.1007/BF02026480
WOS:A1991EY26100008,1991.0,10.1007/BF02018145
WOS:000255094900005,2008.0,10.1007/s11192-007-1858-x
WOS:000176415500008,2002.0,10.1023/A:1016059222182
WOS:000301188500024,2012.0,10.1007/s11192-011-0578-4
WOS:000254939600011,2008.0,10.1007/s11192-007-1853-2
WOS:A1996UZ93200010,1996.0,10.1007/BF02126652
WOS:000314753500027,2013.0,10.1007/s11192-012-0841-3
WOS:000287665900006,2011.0,10.1007/s11192-010-0306-5
WOS:000282048200013,2010.0,10.1007/s11192-010-0253-1
WOS:000176415300007,2002.0,10.1023/A:1016065929026
WOS:000078882500007,1999.0,10.1007/BF02457382
WOS:000316046000008,2013.0,10.1007/s11192-012-0824-4
WOS:000294839200016,2011.0,10.1007/s11192-011-0451-5
WOS:000286496200002,2011.0,10.1007/s11192-010-0232-6
WOS:000278267100010,2010.0,10.1007/s11192-009-0062-6
WOS:000276499500017,2010.0,10.1007/s11192-009-0097-8
WOS:000075877700005,1998.0,10.1007/BF02458394
WOS:A1996VG05900006,1996.0,10.1007/BF02017316
WOS:A1995PY58100004,1995.0,10.1007/BF02020188
WOS:000296474400001,2011.0,10.1007/s11192-011-0483-x
WOS:000277418400007,2010.0,10.1007/s11192-009-0130-y
WOS:000277418400013,2010.0,10.1007/s11192-009-0137-4
WOS:000254486000009,2008.0,10.1007/s11192-007-1815-8
WOS:000254486000001,2008.0,10.1007/s11192-007-1586-2
WOS:000081204300008,1999.0,10.1007/BF02458438
WOS:A1994PN94000005,1994.0,10.1007/BF02018560
WOS:A1984SJ22900008,1984.0,10.1007/BF02020116
