UT,PY,DOI
WOS:A1987J463300004,1987.0,10.1007/BF02016689
WOS:A1987J298600004,1987.0,10.1007/BF02279351
WOS:A1986AWF7800003,1986.0,
WOS:A1984SX45300002,1984.0,10.1007/BF02279357
WOS:A1984SK46800002,1984.0,10.1007/BF02021281
WOS:A1984SX45300006,1984.0,
WOS:A1982NK04500004,1982.0,10.1007/BF02018451
WOS:A1981KY16500003,1981.0,10.1007/BF02021862
WOS:A1981MV19300005,1981.0,10.1007/BF02017439
WOS:A1980JW26800001,1980.0,10.1007/BF02016346
WOS:000316046000003,2013.0,10.1007/s11192-012-0803-9
WOS:000310230400006,2012.0,10.1007/s11192-012-0674-0
WOS:000307517500018,2012.0,10.1007/s11192-012-0654-4
WOS:000286496200001,2011.0,10.1007/s11192-010-0257-x
WOS:000282048200015,2010.0,10.1007/s11192-010-0214-8
WOS:000278695500007,2010.0,10.1007/s11192-009-0111-1
WOS:000276499500009,2010.0,10.1007/s11192-009-0009-y
WOS:000271989600016,2009.0,10.1007/s11192-008-2224-3
WOS:000271989600011,2009.0,10.1007/s11192-008-2254-x
WOS:000268881700010,2009.0,10.1007/s11192-008-2102-z
WOS:000263155900004,2009.0,10.1007/s11192-007-2011-6
WOS:000251368500003,2007.0,10.1007/s11192-007-1807-8
WOS:000245453300005,2007.0,10.1007/s11192-007-1670-7
WOS:000239960700004,2006.0,10.1007/s11192-006-0109-x
WOS:000235063000010,2006.0,10.1007/s11192-006-0041-0
WOS:000229005500009,2005.0,10.1007/s11192-005-0230-2
WOS:000220004200001,2004.0,10.1023/B:SCIE.0000018535.99885.e9
WOS:000223177700006,2004.0,10.1023/B:SCIE.0000037364.65282.4d
WOS:000184989800005,2003.0,10.1023/A:1025431608461
WOS:000181012900001,2003.0,
WOS:000176415400009,2002.0,10.1023/A:1016042718548
WOS:000170653400006,2001.0,10.1023/A:1019695019399
WOS:000089449100015,2000.0,10.1023/A:1005655530277
WOS:000081204300007,1999.0,10.1007/BF02458437
WOS:A1996VZ16200006,1996.0,10.1007/BF02019259
WOS:A1996VL47600003,1996.0,10.1007/BF02093484
WOS:A1996VG05900009,1996.0,10.1007/BF02017319
WOS:A1992HX84600009,1992.0,10.1007/BF02026478
WOS:A1991EY26100022,1991.0,10.1007/BF02018159
WOS:A1990EK50400012,1990.0,10.1007/BF02020706
WOS:A1990CP07100001,1990.0,10.1007/BF02019159
WOS:A1989R742600009,1989.0,10.1007/BF02021802
WOS:A1988Q110000014,1988.0,
WOS:A1988P418100006,1988.0,10.1007/BF02020245
WOS:A1987G882900002,1987.0,10.1007/BF02016587
WOS:A1987G882900010,1987.0,10.1007/BF02016595
WOS:A1987G882900005,1987.0,10.1007/BF02016590
WOS:A1986F643400005,1986.0,10.1007/BF02016776
WOS:A1986E139500001,1986.0,10.1007/BF02026038
WOS:A1985AHA3800018,1985.0,10.1007/BF02017157
WOS:A1984SR02900001,1984.0,10.1007/BF02016759
WOS:A1983QU72800006,1983.0,
WOS:A1983RJ59500003,1983.0,10.1007/BF02147226
WOS:A1983QL29800005,1983.0,10.1007/BF02072859
WOS:A1982NK04500002,1982.0,10.1007/BF02018449
WOS:A1981LT59100005,1981.0,10.1007/BF02101667
WOS:A1979GF69800006,1979.0,
WOS:A1979GV84400005,1979.0,10.1007/BF02019307
WOS:A1978GF69700003,1978.0,10.1007/BF02016839
WOS:000324275600009,2013.0,10.1007/s11192-013-1056-y
WOS:000321852600018,2013.0,10.1007/s11192-012-0938-8
WOS:000316046000010,2013.0,10.1007/s11192-012-0817-3
WOS:000306547000019,2012.0,10.1007/s11192-012-0634-8
WOS:000289792600017,2011.0,10.1007/s11192-011-0338-5
WOS:000278695500004,2010.0,10.1007/s11192-009-0118-7
WOS:000278267100012,2010.0,10.1007/s11192-009-0072-4
WOS:000273950900009,2010.0,10.1007/s11192-009-0036-8
WOS:000260472100005,2008.0,10.1007/s11192-007-1997-0
WOS:000256839600009,2008.0,10.1007/s11192-007-1793-x
WOS:000251368500001,2007.0,10.1007/s11192-007-1811-z
WOS:000248943100007,2007.0,10.1007/s11192-007-1859-9
WOS:000244509600002,2007.0,10.1007/s11192-007-0302-6
WOS:000168598000009,2001.0,10.1023/A:1010566916697
WOS:000167664900004,2001.0,10.1023/A:1010521606702
WOS:000088919400007,2000.0,10.1023/A:1005613325648
WOS:000088918600007,2000.0,10.1023/A:1005636503358
WOS:000081204300005,1999.0,10.1007/BF02458435
WOS:000076564400008,1998.0,10.1007/BF02458411
WOS:000073790000003,1998.0,10.1007/BF02465011
WOS:A1995QW78100001,1995.0,10.1007/BF02017642
WOS:A1994MW59100010,1994.0,10.1007/BF02018389
WOS:A1992JV15700003,1992.0,10.1007/BF02028084
WOS:A1992JV15700010,1992.0,10.1007/BF02028091
WOS:A1991EY26100006,1991.0,10.1007/BF02018143
WOS:A1990EK50400009,1990.0,10.1007/BF02020703
WOS:A1989U935200008,1989.0,10.1007/BF02017064
WOS:A1989U935200015,1989.0,10.1007/BF02017071
WOS:A1988Q110000003,1988.0,10.1007/BF02020075
WOS:A1987J463300009,1987.0,
WOS:A1986D266700008,1986.0,10.1007/BF02016863
WOS:A1985AHA3800010,1985.0,10.1007/BF02017149
WOS:A1985ATJ1800001,1985.0,10.1007/BF02016933
WOS:A1985ATN8600006,1985.0,10.1007/BF02018059
WOS:A1984SK46800006,1984.0,10.1007/BF02021285
WOS:A1982PY76700002,1982.0,10.1007/BF02021138
WOS:000324275600004,2013.0,10.1007/s11192-013-1024-6
WOS:000314753500019,2013.0,10.1007/s11192-012-0798-2
WOS:000310964500015,2012.0,10.1007/s11192-012-0732-7
WOS:000292210200020,2011.0,10.1007/s11192-011-0379-9
WOS:000282048200003,2010.0,10.1007/s11192-010-0255-z
WOS:000280274400015,2010.0,10.1007/s11192-009-0129-4
WOS:000277418400010,2010.0,10.1007/s11192-009-0150-7
WOS:000268881700020,2009.0,10.1007/s11192-009-2158-4
WOS:000251830300007,2008.0,10.1007/s11192-008-0105-4
WOS:000244509600005,2007.0,10.1007/s11192-007-0305-3
WOS:000243559500014,2007.0,10.1007/s11192-007-0213-6
WOS:000243471400009,2007.0,10.1007/s11192-007-0109-5
WOS:000229005500012,2005.0,10.1007/s11192-005-0233-z
WOS:000180326300007,2003.0,10.1023/A:1021923329277
WOS:000175172000007,2002.0,10.1023/A:1014825113328
WOS:000171745700015,2001.0,10.1023/A:1017911722525
WOS:000167664900009,2001.0,10.1023/A:1010581925357
WOS:000088919200001,2000.0,10.1023/A:1005684303869
WOS:000089449100008,2000.0,10.1023/A:1005691010713
WOS:000088918500007,2000.0,10.1023/A:1005669810018
WOS:000078882500001,1999.0,10.1007/BF02457376
WOS:000077553600003,1998.0,10.1007/BF02457404
WOS:A1997YH07800001,1997.0,10.1007/BF02457436
WOS:A1996VZ16200005,1996.0,10.1007/BF02019258
WOS:A1996UJ97400008,1996.0,10.1007/BF02016909
WOS:A1994PR54600002,1994.0,
WOS:A1994NR54400025,1994.0,10.1007/BF02018130
WOS:A1992KC56100004,1992.0,10.1007/BF02016929
WOS:A1992JV15700009,1992.0,10.1007/BF02028090
WOS:A1992JU16400009,1992.0,10.1007/BF02016853
WOS:A1991FT41000003,1991.0,10.1007/BF02017567
WOS:A1991FF18300003,1991.0,10.1007/BF02019763
WOS:A1991FE19000001,1991.0,10.1007/BF02017524
WOS:A1991EY26100019,1991.0,10.1007/BF02018156
WOS:A1989AN80600008,1989.0,10.1007/BF02017724
WOS:A1989U935200012,1989.0,10.1007/BF02017068
WOS:A1989U331700001,1989.0,10.1007/BF02017195
WOS:A1989R742600008,1989.0,10.1007/BF02021801
WOS:A1988M250300003,1988.0,10.1007/BF02017178
WOS:A1987J463300001,1987.0,10.1007/BF02016686
WOS:A1987J298600002,1987.0,10.1007/BF02279349
WOS:A1985AHA3800020,1985.0,10.1007/BF02017159
WOS:A1985AHA3800013,1985.0,10.1007/BF02017152
WOS:A1982PC58200001,1982.0,10.1007/BF02021644
WOS:A1980HY50600001,1980.0,10.1007/BF02016597
WOS:000307517500017,2012.0,10.1007/s11192-012-0636-6
WOS:000292210400018,2011.0,10.1007/s11192-011-0406-x
WOS:000289792600016,2011.0,10.1007/s11192-011-0350-9
WOS:000289792600019,2011.0,10.1007/s11192-011-0366-1
WOS:000287665900008,2011.0,10.1007/s11192-010-0307-4
WOS:000283090300005,2010.0,10.1007/s11192-010-0267-8
WOS:000282048200008,2010.0,10.1007/s11192-010-0225-5
WOS:000280947400021,2010.0,10.1007/s11192-010-0189-5
WOS:000280274400023,2010.0,10.1007/s11192-010-0201-0
WOS:000277418400016,2010.0,10.1007/s11192-009-0145-4
WOS:000245453300001,2007.0,10.1007/s11192-007-1843-4
WOS:000243559500015,2007.0,10.1007/s11192-007-0214-5
WOS:000242672200014,2006.0,10.1007/s11192-006-0165-2
WOS:000240477700014,2006.0,10.1007/s11192-006-0153-6
WOS:000223177700002,2004.0,10.1023/B:SCIE.0000037360.59788.fb
WOS:000177329800001,2002.0,10.1023/A:1019659506195
WOS:000177329800006,2002.0,10.1023/A:1019619824850
WOS:000176415500003,2002.0,10.1023/A:1016098803527
WOS:000178380300009,2002.0,10.1023/A:1020423031578
WOS:000171745700007,2001.0,10.1023/A:1017995118891
WOS:000168598000002,2001.0,10.1023/A:1010598313062
WOS:000090059500006,2000.0,10.1023/A:1010573220173
WOS:000078241300002,1999.0,10.1007/BF02458474
WOS:A1995RW23900001,1995.0,10.1007/BF02017332
WOS:A1995RW23900006,1995.0,10.1007/BF02017337
WOS:A1995RE48700008,1995.0,10.1007/BF02020572
WOS:A1994PR54600004,1994.0,10.1007/BF02016876
WOS:A1993MB29700004,1993.0,10.1007/BF02016899
WOS:A1993LN35300004,1993.0,10.1007/BF02016944
WOS:A1993KZ10500004,1993.0,10.1007/BF02017755
WOS:A1991EY26100013,1991.0,10.1007/BF02018150
WOS:A1989CD59100001,1989.0,10.1007/BF02017460
WOS:A1989CC23000008,1989.0,10.1007/BF02026415
WOS:A1989AN80600012,1989.0,10.1007/BF02017728
WOS:A1989AN80600001,1989.0,10.1007/BF02017717
WOS:A1989U935200004,1989.0,10.1007/BF02017060
WOS:A1989U935200007,1989.0,10.1007/BF02017063
WOS:A1989U331700002,1989.0,10.1007/BF02017196
WOS:A1989U331700011,1989.0,10.1007/BF02017205
WOS:A1988R736000005,1988.0,10.1007/BF02017100
WOS:A1988P418100002,1988.0,10.1007/BF02020241
WOS:A1988N393600001,1988.0,10.1007/BF02019957
WOS:A1988L616800007,1988.0,10.1007/BF02095764
WOS:A1987L020000011,1987.0,10.1007/BF02016674
WOS:A1986E139500005,1986.0,10.1007/BF02026042
WOS:A1986D266700005,1986.0,10.1007/BF02016860
WOS:A1985AJU6800001,1985.0,10.1007/BF02025218
WOS:A1985AHA3800017,1985.0,10.1007/BF02017156
WOS:A1985AHA3800026,1985.0,10.1007/BF02017165
WOS:A1985ATN8600005,1985.0,10.1007/BF02018058
WOS:A1984SJ22900004,1984.0,10.1007/BF02020111
WOS:A1984SK46800003,1984.0,10.1007/BF02021282
WOS:A1984SR02900007,1984.0,
WOS:A1984ADM3500001,1984.0,10.1007/BF02025827
WOS:A1983RJ59500002,1983.0,10.1007/BF02147225
WOS:A1981LT59100001,1981.0,10.1007/BF02101663
WOS:A1980KP05200003,1980.0,10.1007/BF02095076
WOS:A1980KP05200011,1980.0,10.1007/BF02095084
WOS:A1980KP05200007,1980.0,10.1007/BF02095080
WOS:A1978GF69700001,1978.0,10.1007/BF02016837
WOS:000306547000020,2012.0,10.1007/s11192-012-0649-1
WOS:000303533600003,2012.0,10.1007/s11192-012-0616-x
WOS:000300325800010,2012.0,10.1007/s11192-011-0553-0
WOS:000286496200005,2011.0,10.1007/s11192-010-0268-7
WOS:000284888600013,2011.0,10.1007/s11192-010-0222-8
WOS:000280274400011,2010.0,10.1007/s11192-010-0210-z
WOS:000275417400019,2010.0,10.1007/s11192-009-0061-7
WOS:000252808500005,2008.0,10.1007/s11192-008-0215-z
WOS:000248080300009,2007.0,10.1007/s11192-007-1731-y
WOS:000248080300002,2007.0,10.1007/s11192-007-1713-0
WOS:000244509600006,2007.0,10.1007/s11192-007-0306-2
WOS:000243559500010,2007.0,10.1007/s11192-007-0209-2
WOS:000242672200002,2006.0,10.1007/s11192-006-0166-1
WOS:000239601400007,2006.0,10.1007/s11192-006-0087-z
WOS:000229005500002,2005.0,10.1007/s11192-005-0223-1
WOS:000223177700004,2004.0,10.1023/B:SCIE.0000037362.11986.42
WOS:000181012900007,2003.0,10.1023/A:1022330920925
WOS:000184989800007,2003.0,10.1023/A:1025435709369
WOS:000171745700018,2001.0,10.1023/A:1017967807504
WOS:000170653400004,2001.0,
WOS:000167664900008,2001.0,10.1023/A:1010529908519
WOS:000165654300009,2000.0,10.1023/A:1010545908787
WOS:000088918500009,2000.0,10.1023/A:1005626027764
WOS:000088918500002,2000.0,10.1023/A:1005609624130
WOS:000088918500008,2000.0,10.1023/A:1005621910926
WOS:000076564400002,1998.0,10.1007/BF02458405
WOS:000075374400008,1998.0,10.1007/BF02458379
WOS:000074470600010,1998.0,10.1007/BF02458360
WOS:A1996UJ97400006,1996.0,10.1007/BF02016907
WOS:A1996UJ97300007,1996.0,10.1007/BF02018479
WOS:A1995TC01200006,1995.0,10.1007/BF02019174
WOS:A1995RW23900008,1995.0,10.1007/BF02017339
WOS:A1995QH22700001,1995.0,10.1007/BF02016886
WOS:A1995QH22700002,1995.0,10.1007/BF02016887
WOS:A1993LL17400007,1993.0,10.1007/BF02016551
WOS:A1993KQ73500002,1993.0,10.1007/BF02016217
WOS:A1992KC56100005,1992.0,10.1007/BF02016930
WOS:A1992JV15700006,1992.0,10.1007/BF02028087
WOS:A1992HR37800001,1992.0,10.1007/BF02029803
WOS:A1991EY26100016,1991.0,10.1007/BF02018153
WOS:A1990DQ17100006,1990.0,
WOS:A1990CP07100007,1990.0,10.1007/BF02019165
WOS:A1989AN80600005,1989.0,10.1007/BF02017721
WOS:A1987L020000010,1987.0,10.1007/BF02016673
WOS:A1987L020000008,1987.0,10.1007/BF02016671
WOS:A1987G882900006,1987.0,10.1007/BF02016591
WOS:A1987G455800002,1987.0,10.1007/BF02016624
WOS:A1986F643400002,1986.0,10.1007/BF02016773
WOS:A1986C257000001,1986.0,10.1007/BF02017243
WOS:A1985ATJ1800003,1985.0,10.1007/BF02016935
WOS:A1985AJU6800006,1985.0,10.1007/BF02025223
WOS:A1984SK46800005,1984.0,10.1007/BF02021284
WOS:A1983QS71700004,1983.0,10.1007/BF02095627
WOS:A1981LL91000002,1981.0,10.1007/BF02025632
WOS:A1981MC46900002,1981.0,10.1007/BF02021122
WOS:A1980KP05200004,1980.0,10.1007/BF02095077
WOS:000323437400012,2013.0,10.1007/s11192-013-0968-x
WOS:000316046000022,2013.0,10.1007/s11192-012-0828-0
WOS:000316046000005,2013.0,10.1007/s11192-012-0793-7
WOS:000310964500005,2012.0,10.1007/s11192-012-0702-0
WOS:000307517500003,2012.0,10.1007/s11192-011-0603-7
WOS:000305686800006,2012.0,10.1007/s11192-012-0721-x
WOS:000299088900004,2012.0,10.1007/s11192-011-0478-7
WOS:000292210400005,2011.0,10.1007/s11192-011-0386-x
WOS:000284888600012,2011.0,10.1007/s11192-010-0228-2
WOS:000274111600015,2010.0,10.1007/s11192-009-0037-7
WOS:000268881700016,2009.0,10.1007/s11192-009-2121-4
WOS:000255094900003,2008.0,10.1007/s11192-007-1854-1
WOS:000248059900003,2007.0,10.1007/s11192-007-1741-1
WOS:000246373000009,2007.0,10.1007/s11192-007-1675-2
WOS:000239960700003,2006.0,10.1007/s11192-006-0108-y
WOS:000239960700005,2006.0,10.1007/s11192-006-0163-4
WOS:000237888500004,2006.0,10.1556/Scient.67.2006.2.4
WOS:000232418400002,2005.0,10.1007/s11192-005-0273-4
WOS:000227069800004,2005.0,10.1007/s11192-005-0016-6
WOS:000223919400006,2004.0,
WOS:000186047400004,2003.0,10.1023/A:1026232526034
WOS:000180326100004,2003.0,
WOS:000171745700010,2001.0,
WOS:000171745700014,2001.0,10.1023/A:1017959605687
WOS:000089449100012,2000.0,10.1023/A:1005699312530
WOS:000089449100003,2000.0,10.1023/A:1005630824825
WOS:000089449100016,2000.0,10.1023/A:1005607614347
WOS:000088918500006,2000.0,10.1023/A:1005617825947
WOS:000080962700002,1999.0,10.1007/BF02458466
WOS:000077553600007,1998.0,10.1007/BF02457408
WOS:000074470600006,1998.0,10.1007/BF02458356
WOS:A1997XH00700006,1997.0,10.1007/BF02457448
WOS:A1996VG50500007,1996.0,10.1007/BF02129601
WOS:A1996VG05900007,1996.0,10.1007/BF02017317
WOS:A1996UZ93200003,1996.0,10.1007/BF02126644
WOS:A1996UZ93200005,1996.0,10.1007/BF02126646
WOS:A1996UJ97400007,1996.0,10.1007/BF02016908
WOS:A1995RB34000007,1995.0,10.1007/BF02020777
WOS:A1992JH39500004,1992.0,10.1007/BF02017911
WOS:A1992HX84600010,1992.0,10.1007/BF02026479
WOS:A1992HX84600001,1992.0,10.1007/BF02026470
WOS:A1991GP22000004,1991.0,10.1007/BF02019769
WOS:A1991GF44700005,1991.0,10.1007/BF02020004
WOS:A1991GE82300011,1991.0,10.1007/BF02019282
WOS:A1991FT41000005,1991.0,10.1007/BF02017569
WOS:A1991EY26100018,1991.0,10.1007/BF02018155
WOS:A1989AN80600007,1989.0,10.1007/BF02017723
WOS:A1989U331700009,1989.0,10.1007/BF02017203
WOS:A1988Q110000013,1988.0,
WOS:A1988P418100011,1988.0,10.1007/BF02020250
WOS:A1987L020000003,1987.0,10.1007/BF02016666
WOS:A1987J298600005,1987.0,10.1007/BF02279352
WOS:A1987G455800015,1987.0,
WOS:A1986F643400001,1986.0,10.1007/BF02016772
WOS:A1986E139500004,1986.0,10.1007/BF02026041
WOS:A1984SX45300003,1984.0,10.1007/BF02279358
WOS:A1983RJ59500006,1983.0,10.1007/BF02147229
WOS:A1982NL73900001,1982.0,10.1007/BF02021059
WOS:A1982NL73900004,1982.0,10.1007/BF02021062
WOS:A1982PC58200004,1982.0,
WOS:A1980JP45200002,1980.0,10.1007/BF02016697
WOS:000323437400004,2013.0,10.1007/s11192-012-0913-4
WOS:000321852600006,2013.0,10.1007/s11192-013-0958-z
WOS:000307517500005,2012.0,10.1007/s11192-012-0644-6
WOS:000305686800008,2012.0,10.1007/s11192-012-0728-3
WOS:000300325800011,2012.0,10.1007/s11192-011-0534-3
WOS:000294839200014,2011.0,10.1007/s11192-011-0437-3
WOS:000292210400020,2011.0,10.1007/s11192-011-0393-y
WOS:000292210400024,2011.0,10.1007/s11192-011-0409-7
WOS:000289792600006,2011.0,10.1007/s11192-011-0367-0
WOS:000286496200015,2011.0,10.1007/s11192-010-0275-8
WOS:000278267100016,2010.0,10.1007/s11192-009-0104-0
WOS:000278267100013,2010.0,10.1007/s11192-009-0067-1
WOS:000273950900004,2010.0,10.1007/s11192-009-0039-5
WOS:000270841800011,2009.0,10.1007/s11192-009-2119-y
WOS:000270841800005,2009.0,10.1007/s11192-009-2096-1
WOS:000267368100001,2009.0,10.1007/s11192-008-1824-2
WOS:000267368100010,2009.0,10.1007/s11192-008-2055-2
WOS:000251830300011,2008.0,10.1007/s11192-008-0108-1
WOS:000246373000012,2007.0,10.1007/s11192-007-1695-y
WOS:000231798300003,2005.0,10.1007/s11192-005-0266-3
WOS:000227877600007,2005.0,10.1007/s11192-005-0029-1
WOS:000177329800008,2002.0,10.1023/A:1019623925759
WOS:000174044500007,2002.0,
WOS:000171745700004,2001.0,10.1023/A:1017939001144
WOS:000171745700020,2001.0,10.1023/A:1017971908413
WOS:000170846300005,2001.0,10.1023/A:1012798911792
WOS:000088918600001,2000.0,10.1023/A:1005680900632
WOS:000081204300003,1999.0,10.1007/BF02458433
WOS:000077553600006,1998.0,10.1007/BF02457407
WOS:A1997YA40600006,1997.0,10.1007/BF02459263
WOS:A1996VG50500004,1996.0,10.1007/BF02129598
WOS:A1996VG50500009,1996.0,10.1007/BF02129603
WOS:A1996UJ97400001,1996.0,10.1007/BF02016902
WOS:A1994MW59100002,1994.0,10.1007/BF02018381
WOS:A1993MB29700003,1993.0,10.1007/BF02016898
WOS:A1992JH39500002,1992.0,10.1007/BF02017909
WOS:A1992HR37800004,1992.0,10.1007/BF02029806
WOS:A1991GP22000003,1991.0,10.1007/BF02019768
WOS:A1991FF18300004,1991.0,10.1007/BF02019764
WOS:A1991EY26100011,1991.0,10.1007/BF02018148
WOS:A1990EK50400008,1990.0,10.1007/BF02020702
WOS:A1990DW65000011,1990.0,10.1007/BF02095352
WOS:A1990DW65000006,1990.0,10.1007/BF02095347
WOS:A1990CP07100006,1990.0,10.1007/BF02019164
WOS:A1990CP07100008,1990.0,10.1007/BF02019166
WOS:A1989U935200011,1989.0,10.1007/BF02017067
WOS:A1988P418100009,1988.0,10.1007/BF02020248
WOS:A1987L020000016,1987.0,10.1007/BF02016679
WOS:A1987L020000020,1987.0,
WOS:A1987K554300003,1987.0,10.1007/BF02016291
WOS:A1986D266700001,1986.0,10.1007/BF02016856
WOS:A1986D266700006,1986.0,10.1007/BF02016861
WOS:A1986C257000006,1986.0,10.1007/BF02017248
WOS:A1985AJU6800004,1985.0,
WOS:A1984SX45300005,1984.0,10.1007/BF02279360
WOS:A1984ADM3500004,1984.0,10.1007/BF02025830
WOS:A1984SX45300007,1984.0,
WOS:A1983QU72800004,1983.0,10.1007/BF02019741
WOS:A1982NE87500008,1982.0,
WOS:A1982PC58200002,1982.0,10.1007/BF02021645
WOS:A1981ME21700002,1981.0,10.1007/BF02017574
WOS:A1981MV19300006,1981.0,
WOS:A1980KP05200009,1980.0,10.1007/BF02095082
WOS:A1980JP45200004,1980.0,10.1007/BF02016699
WOS:A1979GL58000001,1979.0,10.1007/BF02016308
WOS:A1979GL58000002,1979.0,10.1007/BF02016309
WOS:000321852600003,2013.0,10.1007/s11192-012-0944-x
WOS:000310964500026,2012.0,10.1007/s11192-012-0714-9
WOS:000306547000023,2012.0,10.1007/s11192-012-0677-x
WOS:000303533600026,2012.0,10.1007/s11192-012-0628-6
WOS:000303533600024,2012.0,10.1007/s11192-012-0621-0
WOS:000297708000001,2012.0,10.1007/s11192-011-0506-7
WOS:000294839700008,2011.0,10.1007/s11192-011-0400-3
WOS:000292210200014,2011.0,10.1007/s11192-011-0383-0
WOS:000287665900005,2011.0,10.1007/s11192-010-0333-2
WOS:000286496200003,2011.0,10.1007/s11192-010-0258-9
WOS:000276499500018,2010.0,10.1007/s11192-009-0081-3
WOS:000260472100001,2008.0,10.1007/s11192-007-1962-y
WOS:000259374300003,2008.0,10.1007/s11192-007-1767-z
WOS:000257400200002,2008.0,10.1007/s11192-007-1942-2
WOS:000256779500003,2008.0,10.1007/s11192-007-1891-9
WOS:000251830300005,2008.0,10.1007/s11192-008-0103-6
WOS:000244692200007,2007.0,10.1007/s11192-007-1656-5
WOS:000239960700002,2006.0,10.1007/s11192-006-0162-5
WOS:000235904000005,2006.0,10.1556/Scient.67.2006.1.5
WOS:000232418400001,2005.0,10.1007/s11192-005-0272-5
WOS:000228999100007,2005.0,10.1007/s11192-005-0215-1
WOS:000188424200005,2004.0,
WOS:000220004200009,2004.0,10.1023/B:SCIE.0000018543.82441.f1
WOS:000181012900004,2003.0,10.1023/A:1022374703178
WOS:000184989800006,2003.0,10.1023/A:1025483625299
WOS:000182710300006,2003.0,10.1023/A:1023675620752
WOS:000175902800010,2002.0,10.1023/A:1015644823690
WOS:000167170600005,2001.0,10.1023/A:1005690102069
WOS:000165654300010,2000.0,10.1023/A:1010597925625
WOS:000088919400004,2000.0,10.1023/A:1005657107901
WOS:000083535900003,1999.0,10.1007/BF02464780
WOS:000078882500006,1999.0,10.1007/BF02457381
WOS:000078241300009,1999.0,10.1007/BF02458481
WOS:000078241300008,1999.0,10.1007/BF02458480
WOS:000077553600002,1998.0,10.1007/BF02457403
WOS:000072877000007,1998.0,10.1007/BF02459051
WOS:A1996VL47600001,1996.0,10.1007/BF02093482
WOS:A1994PD56500003,1994.0,10.1007/BF02018101
WOS:A1993LW52100006,1993.0,10.1007/BF02016286
WOS:A1993KZ10500006,1993.0,10.1007/BF02017757
WOS:A1992KC56100006,1992.0,10.1007/BF02016931
WOS:A1991EY26100003,1991.0,10.1007/BF02018140
WOS:A1990EK50400010,1990.0,10.1007/BF02020704
WOS:A1990DW65000013,1990.0,10.1007/BF02095354
WOS:A1990CY00700006,1990.0,10.1007/BF02017764
WOS:A1989U935200014,1989.0,10.1007/BF02017070
WOS:A1988L616800005,1988.0,10.1007/BF02095762
WOS:A1987L020000006,1987.0,10.1007/BF02016669
WOS:A1987L020000002,1987.0,10.1007/BF02016665
WOS:A1987G882900008,1987.0,10.1007/BF02016593
WOS:A1986E139500002,1986.0,10.1007/BF02026039
WOS:A1986D266700004,1986.0,10.1007/BF02016859
WOS:A1984SX45300004,1984.0,10.1007/BF02279359
WOS:A1983RJ59500004,1983.0,10.1007/BF02147227
WOS:A1981MV19300001,1981.0,10.1007/BF02017435
WOS:A1981LT59100002,1981.0,10.1007/BF02101664
WOS:A1979HC28000005,1979.0,10.1007/BF02016662
WOS:000321852600011,2013.0,10.1007/s11192-012-0926-z
WOS:000314753500004,2013.0,10.1007/s11192-012-0770-1
WOS:000286496200019,2011.0,10.1007/s11192-010-0282-9
WOS:000268019900005,2009.0,10.1007/s11192-008-2064-1
WOS:000248080300010,2007.0,10.1007/s11192-007-1696-x
WOS:000243559500011,2007.0,10.1007/s11192-007-0210-9
WOS:000243471400001,2007.0,10.1007/s11192-007-0101-0
WOS:000235904000010,2006.0,10.1007/s11192-006-0046-8
WOS:000232418400006,2005.0,10.1007/s11192-005-0277-0
WOS:000232418400008,2005.0,10.1007/s11192-005-0279-y
WOS:000228999100002,2005.0,10.1007/s11192-005-0211-5
WOS:000188424200010,2004.0,
WOS:000186999600003,2003.0,10.1023/B:SCIE.0000006877.45467.a7
WOS:000184989800004,2003.0,10.1023/A:1025479524390
WOS:000186999600005,2003.0,
WOS:000175902800001,2002.0,10.1023/A:1015654903218
WOS:000171745700021,2001.0,10.1023/A:1017924025251
WOS:000088918500001,2000.0,10.1023/A:1005600807292
WOS:000083037500004,1999.0,10.1007/BF02766294
WOS:000081204300004,1999.0,10.1007/BF02458434
WOS:000078241300007,1999.0,10.1007/BF02458479
WOS:000077553600001,1998.0,
WOS:000076564400009,1998.0,10.1007/BF02458412
WOS:000075374400009,1998.0,10.1007/BF02458380
WOS:000074470600002,1998.0,10.1007/BF02458352
WOS:A1997XD04400007,1997.0,10.1007/BF02457433
WOS:A1997WT89500003,1997.0,10.1007/BF02457412
WOS:A1996VZ16200001,1996.0,10.1007/BF02019254
WOS:A1996UJ97300008,1996.0,10.1007/BF02018480
WOS:A1995RE48700007,1995.0,10.1007/BF02020571
WOS:A1995PY58100006,1995.0,10.1007/BF02020190
WOS:A1994MW59100007,1994.0,10.1007/BF02018386
WOS:A1993MT12800009,1993.0,10.1007/BF02026517
WOS:A1993LW52100003,1993.0,10.1007/BF02016283
WOS:A1993KQ73500006,1993.0,10.1007/BF02016221
WOS:A1992JV15700002,1992.0,10.1007/BF02028083
WOS:A1992JV15700005,1992.0,10.1007/BF02028086
WOS:A1992JV15700008,1992.0,10.1007/BF02028089
WOS:A1991FM49500007,1991.0,10.1007/BF02019185
WOS:A1991FE19000002,1991.0,10.1007/BF02017525
WOS:A1990DW65000005,1990.0,10.1007/BF02095346
WOS:A1990DQ17100003,1990.0,10.1007/BF02130463
WOS:A1989CD59100004,1989.0,10.1007/BF02017463
WOS:A1989CD59100003,1989.0,10.1007/BF02017462
WOS:A1989CC23000009,1989.0,10.1007/BF02026416
WOS:A1989R742600010,1989.0,10.1007/BF02021803
